"","wkt_geom","respno","country","country_nm","intvno","decno","region","location_l","location_1","location_2","location_3","location_4","location_5","townvill","y","x","loc","f31","f32","f33","near_fid"
"212","POINT(-9.21145300000000056 5.5223589999999998)","LIB1124",8,"LIBERIA","LIB13","LIB4",394,"SANQUIN",NA,NA,NA,"NA","NA","TOURNATA MISSION",5.52235889434814,-9.21145343780518,1,NA,NA,NA,0
"213","POINT(-9.21145300000000056 5.5223589999999998)","LIB1125",8,"LIBERIA","LIB14","LIB4",394,"SANQUIN",NA,NA,NA,"NA","NA","TOURNATA MISSION",5.52235889434814,-9.21145343780518,1,NA,NA,NA,0
"214","POINT(-9.21145300000000056 5.5223589999999998)","LIB1126",8,"LIBERIA","LIB14","LIB4",394,"SANQUIN",NA,NA,NA,"NA","NA","TOURNATA MISSION",5.52235889434814,-9.21145343780518,1,NA,NA,NA,0
"215","POINT(-9.21145300000000056 5.5223589999999998)","LIB1127",8,"LIBERIA","LIB15","LIB4",394,"SANQUIN",NA,NA,NA,"NA","NA","TOURNATA MISSION",5.52235889434814,-9.21145343780518,1,NA,NA,NA,0
"216","POINT(-9.21145300000000056 5.5223589999999998)","LIB1128",8,"LIBERIA","LIB15","LIB4",394,"SANQUIN",NA,NA,NA,"NA","NA","TOURNATA MISSION",5.52235889434814,-9.21145343780518,1,NA,NA,NA,0
"217","POINT(-9.50338099999999919 6.39582500000000032)","LIB0201",8,"LIBERIA","LIB12","LIB1",383,"DISTRICT #3",NA,NA,NA,"NA","NA","WATERFALL CAMP",6.39582490921021,-9.50338077545166,1,NA,NA,NA,0
"218","POINT(-9.50338099999999919 6.39582500000000032)","LIB0202",8,"LIBERIA","LIB12","LIB1",383,"DISTRICT #3",NA,NA,NA,"NA","NA","WATERFALL CAMP",6.39582490921021,-9.50338077545166,1,NA,NA,NA,0
"219","POINT(-9.50338099999999919 6.39582500000000032)","LIB0203",8,"LIBERIA","LIB13","LIB1",383,"DISTRICT #3",NA,NA,NA,"NA","NA","WATERFALL CAMP",6.39582490921021,-9.50338077545166,1,NA,NA,NA,0
"220","POINT(-9.50338099999999919 6.39582500000000032)","LIB0204",8,"LIBERIA","LIB13","LIB1",383,"DISTRICT #3",NA,NA,NA,"NA","NA","WATERFALL CAMP",6.39582490921021,-9.50338077545166,1,NA,NA,NA,0
"221","POINT(-9.50338099999999919 6.39582500000000032)","LIB0205",8,"LIBERIA","LIB14","LIB1",383,"DISTRICT #3",NA,NA,NA,"NA","NA","WATERFALL CAMP",6.39582490921021,-9.50338077545166,1,NA,NA,NA,0
"222","POINT(-9.50338099999999919 6.39582500000000032)","LIB0206",8,"LIBERIA","LIB14","LIB1",383,"DISTRICT #3",NA,NA,NA,"NA","NA","WATERFALL CAMP",6.39582490921021,-9.50338077545166,1,NA,NA,NA,0
"223","POINT(-9.50338099999999919 6.39582500000000032)","LIB0207",8,"LIBERIA","LIB15","LIB1",383,"DISTRICT #3",NA,NA,NA,"NA","NA","WATERFALL CAMP",6.39582490921021,-9.50338077545166,1,NA,NA,NA,0
"224","POINT(-9.50338099999999919 6.39582500000000032)","LIB0208",8,"LIBERIA","LIB15","LIB1",383,"DISTRICT #3",NA,NA,NA,"NA","NA","WATERFALL CAMP",6.39582490921021,-9.50338077545166,1,NA,NA,NA,0
"225","POINT(-9.50338099999999919 6.39582500000000032)","LIB0209",8,"LIBERIA","LIB12","LIB2",383,"DISTRICT #3",NA,NA,NA,"NA","NA","WAYZOHN COMMUNITY",6.39582490921021,-9.50338077545166,1,NA,NA,NA,0
"226","POINT(-9.50338099999999919 6.39582500000000032)","LIB0210",8,"LIBERIA","LIB12","LIB2",383,"DISTRICT #3",NA,NA,NA,"NA","NA","WAYZOHN COMMUNITY",6.39582490921021,-9.50338077545166,1,NA,NA,NA,0
"227","POINT(-9.50338099999999919 6.39582500000000032)","LIB0211",8,"LIBERIA","LIB13","LIB2",383,"DISTRICT #3",NA,NA,NA,"NA","NA","WAYZOHN COMMUNITY",6.39582490921021,-9.50338077545166,1,NA,NA,NA,0
"228","POINT(-9.50338099999999919 6.39582500000000032)","LIB0212",8,"LIBERIA","LIB13","LIB2",383,"DISTRICT #3",NA,NA,NA,"NA","NA","WAYZOHN COMMUNITY",6.39582490921021,-9.50338077545166,1,NA,NA,NA,0
"229","POINT(-9.50338099999999919 6.39582500000000032)","LIB0213",8,"LIBERIA","LIB14","LIB2",383,"DISTRICT #3",NA,NA,NA,"NA","NA","WAYZOHN COMMUNITY",6.39582490921021,-9.50338077545166,1,NA,NA,NA,0
"230","POINT(-9.50338099999999919 6.39582500000000032)","LIB0214",8,"LIBERIA","LIB14","LIB2",383,"DISTRICT #3",NA,NA,NA,"NA","NA","WAYZOHN COMMUNITY",6.39582490921021,-9.50338077545166,1,NA,NA,NA,0
"231","POINT(-9.50338099999999919 6.39582500000000032)","LIB0215",8,"LIBERIA","LIB15","LIB2",383,"DISTRICT #3",NA,NA,NA,"NA","NA","WAYZOHN COMMUNITY",6.39582490921021,-9.50338077545166,1,NA,NA,NA,0
"232","POINT(-9.50338099999999919 6.39582500000000032)","LIB0216",8,"LIBERIA","LIB15","LIB2",383,"DISTRICT #3",NA,NA,NA,"NA","NA","WAYZOHN COMMUNITY",6.39582490921021,-9.50338077545166,1,NA,NA,NA,0
"233","POINT(-9.99227199999999982 7.00957899999999956)","LIB0097",8,"LIBERIA","LIB23","LIB2",381,"SANOYEAH",NA,NA,NA,"NA","NA","YATTA TA",7.00957918167114,-9.99227237701416,1,NA,NA,NA,0
"234","POINT(-9.99227199999999982 7.00957899999999956)","LIB0098",8,"LIBERIA","LIB24","LIB2",381,"SANOYEAH",NA,NA,NA,"NA","NA","YATTA TA",7.00957918167114,-9.99227237701416,1,NA,NA,NA,0
"235","POINT(-9.99227199999999982 7.00957899999999956)","LIB0099",8,"LIBERIA","LIB23","LIB2",381,"SANOYEAH",NA,NA,NA,"NA","NA","YATTA TA",7.00957918167114,-9.99227237701416,1,NA,NA,NA,0
"236","POINT(-9.99227199999999982 7.00957899999999956)","LIB0100",8,"LIBERIA","LIB24","LIB2",381,"SANOYEAH",NA,NA,NA,"NA","NA","YATTA TA",7.00957918167114,-9.99227237701416,1,NA,NA,NA,0
"237","POINT(-9.99227199999999982 7.00957899999999956)","LIB0101",8,"LIBERIA","LIB25","LIB2",381,"SANOYEAH",NA,NA,NA,"NA","NA","YATTA TA",7.00957918167114,-9.99227237701416,1,NA,NA,NA,0
"238","POINT(-9.99227199999999982 7.00957899999999956)","LIB0102",8,"LIBERIA","LIB25","LIB2",381,"SANOYEAH",NA,NA,NA,"NA","NA","YATTA TA",7.00957918167114,-9.99227237701416,1,NA,NA,NA,0
